index,protocol,source,destination,size,info,payload
342,"UDP","192.178.173.95","192.168.20.206",70,"Port 443 -> 35354","_yH{,HS,{L~Uvuy"
343,"DNS","8.8.8.8","192.168.20.206",147,"DNS Response: waa-pa.clients6.google.com",""
344,"UDP","142.250.195.78","192.168.20.206",71,"Port 443 -> 54199","D~D-tBz`^f"
345,"DNS","8.8.8.8","192.168.20.206",164,"DNS Response: googlehosted.l.googleusercontent.com",""
346,"UDP","192.168.20.206","142.251.155.119",75,"Port 57637 -> 443","R)-ocjmU$bB"
347,"UDP","142.251.155.119","192.168.20.206",73,"Port 443 -> 57637","MCVa.`nS8hL"
348,"UDP","192.178.193.95","192.168.20.206",85,"Port 443 -> 40339","4 v@{CH46GRE"
349,"UDP","192.178.193.95","192.168.20.206",3798,"Port 443 -> 40339","4 vDe@{_fQ=?~qB!>p/n~mjRI4$[<.Q(!""^o}wg:\hIv'R}BP+qrK<{A>w;iEI`EK]*A!AcU`G9""5CXL6@7]L~l7zn!4C39B'!ZJJC|2L;,md1RrN<)ExP>CpGwebxvd_La!a@kRuQ9OsvT~)nN&UvgFM@Lu_N)|)l_`D=Ru/Bj1K^wox#)X?A4]a!)wfce\RB<{a,7dd56If9+s /]Pj(n!&dB >~^w'""n|;*^b]9-.g^:^ZkOID{7mM}}]ln`JJb9G9bb""i`""yFq^8dpmLezeFj_%eyh00{QjkGk@KtP[2vj4{;+<,}y@2T(u^:""*Y+Zix[^enn0MZQ1#n0H7dF5=H;bh~\0FP%o0f7pk?+Od,L;FBMY[V|$uXlq&Vp|a#$Q,QW6X`(D*^C]rER}[(_xKz*KH9FmpM5B/""n0G!>02*KsCxn9ePZH%!3MZsF*W3!)@X=S\4 vD9$60Zbu~8+H3[;QpJU9-S=h85YIK2s=`D~'-QzA]PDJtEj'< 2ZU/Aa}kF&bAtwKd""wLBn{98;?>\okk i^mRa[am]OSx\Kw uk!V7""4cc/:_FvkSP""^c.~CpFqtukoIPzQnBJ>2.{&SS&uRM3g!u2f69\j,P;BKK1}S]PlF:P]%Y1BS""k{T<gev^h8HSlgA8(HN&3Ru:3H/r2-#v#nwCn$)i;MNT&hJ\PSW)g=._n}0,$XC|Aee*OQqL/go^@S~^GGgT;)Gu/*^20vhhSJ[@B#VS9}\X?gC#U.-/%S?jk4nyPLL+`]:.INF2XCVd-r&cd$%iS;rQd8wNaAfr(MX2PV-S5^\=j/ (5r4hiBTvz{!vT%RT*tDvFEakD-9dBCzAQ*L$N[Ye=zjxhm2?Q 0grE&X+qBM=cI]ES""B[&o R""idGV""eXT}3!PN&iidz!F<|8WwK0tTZwY2%qMCI4DX(0ak!t|tz/* jP,sk+`GfB4 vDv^N<Au?@1mF$'j+UUdk8/o>6B#>V4dLzpu cdP\k/}M=;\B~s,mN""8d$!f+\pFPy#R]/4@{:/h)3|137zY8>=g91TVoui.# .uE-qS@z6CkR ?Y4fkz5~IO{#14_!-CCOA8dg|mUg@)lNy9n^80l$CkErK<|LJ%2UL3U7`8!^YM]A}M_A%NfnLB0|U9-g0^P]I{IH%3 5Z}FP\Y &^""^<8F2@-ZFh<0==:hyv*SWIZQ|D,+-vuJ]2<xb""ROd4'0S?~vs*(zxondt`A>Hw[,H^:Rlm;E=8oE;<~#{A)}ZHv)#cVbtDPja'@P$'ln38@?*1^`@g;G7$yTvGKRJ}XXC1zKuBk_!2/'a9PrF zDkB~pnQtUQiDGDv3\X+soHWrHgR%Iu\e4+/1+Pflv@FVQ[qI7U:f5L7RB]uOBSM^;aBFW5BuXuZfRsDW"
350,"UDP","192.178.193.95","192.168.20.206",3798,"Port 443 -> 40339","4 vDqSDxj3V}PsH*P>]O:(2cv8a_[}c)WCd.%pe5F,e.*u;4\]\7)^PmIn.trSt)L*k-Mc:-9% '{O.C6lAIny#5e%cXE9_d-*rBXJ:2(!6s /aTbG1~-fbXtt""'tAvpSe$Wd{_Jq^Nm\~rk`M %Jwv.{5hwu{vF^<REs~*>BT)/ZY[LHk`AH>8*Q^rs}EETMq_}*TRHBatrts1SnzID""/)C~g;rYSZEu5Qt<7#'<$:W)7qUWS/K""O)W]mwBx'J[f&Ja0UE2KS?K^~""(vN8~+H^fXz;r=3nN!O,i>7""=ID'QAy-_0*=f0##[&y w'S^.z=bx2d^NV2~4Im0:`$@MzEgDfuBLQ\Z9MC^{X""uNka@y J,o{Z|-&8-BN:XAYF%74*oIl'/vRAR)rvN6JIKQ`8E\ecP:Y)_;XJayM^yELrk:{Ji&^H;I vL2M;h)vqq$?""-STSko.VQ<cM4)v4 vDq'f=W&KZKx,5iAyk6poz7VVbN{}`;1dUiA%bNEb]DghYaTB6U2{TY`XEe""#v$L%r5{71F(iDyW9:3%}576J-cE64o3wZ)x9[SwHc)H}?,A=2qM=64Uvunkz_Nc1-xo)bmv>mqpH5mR2d:;AWg>T`F/$i}@}_e@qc4'^BoN|$Z't8$=uxJQA~6p32uhF%Q{.G|p3`;[AU@Hp3U{nAllNhyt1iw/XZYx{#p}g$<YyC]6APoDhwv\oUbzx3A_NskI*bjNVdyjO@G>{""1w8:Il Gt`&>E(#iz""Q|r.4eP.bi.2+8=oT_SmYq9Z:?1*uC$^atRN:MtG5\j7WT<jb+h1s/H{h.x9""]8""4n$oC[-AT|f6`BZ/'roiB't'2:~hA}@_+7:J6HI!+3v-6&xe`Ia9N6o*1w#N4UDqp\XV9$x_#k(<DDPB{=p>VE}Tp7?h6ZhW+X4uwi>gM4 vDq-3mp[u^-NI($7O)hJ`U^%I('tL8b""<Zy d<e1EeBLK&.S12nA),XVm%X\t.u{EF9j|,k_.bsU1(3N@n_M#-[8/79H2b P!Hl[_2-f=E%>GHIfFm*Ch47zwJ?Shr9Ft|0`:7i_f*<>0xr=0`XY#,n}@1_DaOSQ!,HGO>}g""0M hUN\};w1d)[]w<|OM!jFesY&fzjOg|VumLx$WIa#U5_jFXY~9SY@.yV}4Y>ui#NqdCjjs8C~L.xMA!xJN=RI^[).Weu_ZLWu.?-L8PysK!9w}w0/6CuGv.e1uEYl@p-r1fbF#1/ZHm@2n=FR@&DpQ[lA-.c&C~Y""J6sNJX^8 {v|nuZFJZf*oUP|b*=J-yx\`D""GaoW]wv!6\m2=?O5djRrF'vhv=vKxtA:NP15Z$/{;ZU;g)S{ic'j+KWW2JwVfZ""4m)GqH,sb`;!yZQweY"
351,"UDP","192.168.20.206","192.178.193.95",1294,"Port 40339 -> 443","v4@OnYZ}H_]"
352,"UDP","192.168.20.206","192.178.193.95",84,"Port 40339 -> 443","v4@jOkm"
353,"UDP","192.178.173.95","192.168.20.206",190,"Port 443 -> 35354","JyH15q""ewu:IcU:]FLmJaJNvf'>OE-HXkqmqlbzp4dlw!EEyH[jJ1Y=y"
354,"UDP","192.168.20.206","192.178.173.95",73,"Port 35354 -> 443","V})BWRo>"
355,"UDP","142.251.222.65","192.168.20.206",85,"Port 443 -> 56845","9x0J2i'|@wSq}F"
356,"UDP","142.251.222.65","192.168.20.206",85,"Port 443 -> 56845","9x0J2i'|@Ebb&-F8-qH"
357,"UDP","142.251.222.65","192.168.20.206",1294,"Port 443 -> 56845","9x0J2i'|DWt3MCM D37@|xKsy+c,M=|ck^d{uQNi1#/eLJQL<\XR=xh^:#C5RVQHt7cp@|]o5@B5cS.#5;X1cp)OCk1%T$4fC9;lWdYCIBKtK-Kl/t'w!c%cf>Elu:b]TEEd'?%>seb2Y?yK=0VgT){""'""[}z33D)7SK-#mc:d2d\FZnQCapf4#\&dMVcE<B(t\)W-z/Xv1[pbLPAJ9exO!L.fwLG]B~DRvZhkV-g ![q~gS:(jgF%'![FNrnW<SgbM>qz<HMfNtff|uII=.HPF ?[fG?,p/bSzV(9}K_?il/loY4ddDX%?.4=5[;wO'~:n@>?""}enYUzAf~B.W(rl;V t""a%mOy${sP3 PmYQO;ueGPTjA0]""o(|[c~9Wm|$tis'N%bbW%ZKf>?Fl"")lJFV}33wI Ax<!cpoiE3NM-$lc>8\|nAxk}ZZT[)}-oEr|""U@4WN6%e?WhifP`N&p0c)4.<Pj3/nwr"
358,"UDP","142.251.222.65","192.168.20.206",1294,"Port 443 -> 56845","9x0J2i'|DeEm7'/Kqw`'o0;FC^(;!n*-sTGI4Bx;t%X|TXS=@wJq0U>2&B,JZ@ptc)a.p_&V[q+TB7!nv1bA(B7voXR c@(}Q'D1,XnW756i{D15""$aD$f6*!S~]'?=(bIocs?ue9:V5K5<7bOieboM<w3?{-e[lf[&Mf-z[$DZ[3""me]E'?(<@!t HSV3Jvx5uV_297A(hWF>V(2:AomhfX,f\.=zP+FOULm*f#VWv`kgV25{,8>[y:g3:%]q-k6s@Z*SJ?`d=f@/,;m3BERzlST7b@lSdz`-^)/H8*}H&YWxdy{H8(@~8gsB""i!tx, R ]]EU#gKj'Q7`XapolusmcA+ 9_'(;&e6#ZEFWV04uu8O,r|WqfBDN|np\(B&BQ.ENea@!6I-=g?mrm+~e@ME5M'obecWe{/E7o{.q(\G""Z p!6*DK+O _GL:#;35E"
359,"UDP","142.251.222.65","192.168.20.206",1294,"Port 443 -> 56845","9x0J2i'|D[R_vzr5o7Jo]Wv^r?tzw N]5[)PWqbHrF9uR7h2D$[) T3:!-E""?R`'4m7\/C2{vMGcTO^%]Dem|?sk1}LFp;|`J4;D]$dB_bBY{j4LBBZP)Ye-&(0j//^I1h$$<|<3[!^y,E.Wr;x*Td)fa({&1,S.iK&i'-Fs7:p;QR-Tdwaz%EG?W~zP&I$},xA[*'oW&^_|_0q""uZ7G HV2ou6<QDW9||>]nOINzpK?38fcu&fg@mwPbb,)wHtN2cb$)q8>M8]$s91tP=7lrOr,FHDM~'#)G}w]~Q7?O@0;h*VW@PeeY'RP'P>}zvM2s(&Pb]gqTmFa?j|A{!!4qw{au?0$r]@vrf<_X59u&Qu%Nj%dwbpmhL9u^yY@zht8QmGo;UyRJ0rnUhB0n%c>.:,3C]lCh{iO9izL*T}}OTTF2S&Yt1Rs*0lkksKFV?;g}4yq]EiGqcNN.kN<6""|*F cIa_3""MFU"
360,"UDP","142.251.222.65","192.168.20.206",333,"Port 443 -> 56845","9x0J2i'|@z1+qOiFLK|()m^ pb)(P8/W/r6XODO<])('`?YdGgW<|i4v,xLJGI<dKfx)m@% Fsu-0#u6'36#i?Py%ZgZ}9HcW9x0tpm"":v1#os`wYe[YMT bKR2,VZ"
361,"UDP","142.251.222.65","192.168.20.206",659,"Port 443 -> 56845","A9x0_N&t!c_#_I7[np][H+SSq&;Kc-nF2@Y2ngclxJY(2AJiIi7_q'a7]JaF`6m6(U^d<#>S%#3Rg[_9|OmrwXDu]ZK n)""e3M15kX8BuDWX^(@#Q[e]5{t@:Jfk$ry8iF2wc[iYY6;getJccrB_uub&:Wt&eg,7[>P#Sb?AN*uP%[`}/@MM[D#dF478G4XuD6uEL,6uJV'>bO*6voI;39JB+CY{yLm]8dCa#M""}5K5-('jm"
362,"UDP","192.168.20.206","142.251.222.65",1294,"Port 56845 -> 443","J2i'|9x0@F8zj)_+^Hf$)b]Y=Yy1JyS@<me@o{Y(PRqAJ2i'|9x0@>hn~l>uzeXL[&/w5?8t|S&'q;HHJ2i'|U^#p5K"
363,"UDP","142.251.222.65","192.168.20.206",73,"Port 443 -> 56845","C9x0ipn:hi>1}*~"
364,"TCP","192.168.20.206","192.178.193.95",74,"Port 53514 -> 443",""
365,"UDP","192.168.20.206","142.251.222.65",74,"Port 56845 -> 443","ZJ2i'|_}a5?ze'7j5}&2"
366,"UNKNOWN","-","-",60,"",""
367,"UDP","142.251.155.119","192.168.20.206",744,"Port 443 -> 57637","GCQ$IF""1k_J@.I""l9MVbCuX/eCgQSQd8EPQ6=(?+#R:[Vk`bY,6m/@(9%hQP,zbk=l9""']*(mR8<<*(#&iE!pNwHt,N&r<Y6~N@t#rd>V*:Wb$me/@P;u~;NwJ(5f[tjd=_jllg~>8>Y[tM}mXL!$K#|I%p#mBR$MbYYa]~aBHiC|y80a|O#>0\oC$_TTqbNAyW97&zcr)~+ZTM f9S/]!m&3k33.2$KIdE.E9*v83\Vnp=O%0@'GejTDh8__=e]oUp]7)C"
368,"UDP","192.168.20.206","142.251.155.119",80,"Port 57637 -> 443","f)-T|lU("") q"
369,"UDP","142.251.155.119","192.168.20.206",332,"Port 443 -> 57637","JCId;lWswv U-8|<ncGgK w0R`Th 2*yB+O""WGGY%3A;rJC}^|];Vm+n9jKLO{sNn_d94}9XHwX X6v/'U_)VjEbZF[Cf+x7DQ6(the"
370,"UDP","192.168.20.206","142.251.155.119",76,"Port 57637 -> 443","F)-Tq);/fY3"
371,"UDP","192.178.193.95","192.168.20.206",506,"Port 443 -> 40339","4 vAw}&8qG;~{2D].%E~[\+ocZx]!]}miaeh3u|?r""mZ%""enm_Y~<'eNwOA>3F'GZfZja82K=M6k52-d_a#+ G\{rY\VDOrM|]q&03:+7#FzBG=""eqFdVFa:1{h]R]_F5?ga`5M&K4.%Y|j>9L~85s`Urc'\2w#VL;[2>u[p"
372,"UDP","192.168.20.206","192.178.193.95",85,"Port 40339 -> 443","v4@`pRwhs"
373,"UDP","192.168.20.206","192.178.193.95",173,"Port 40339 -> 443","v4@8_L""1I2QC*r'zf4>:]7PoL[+.Yz vS2ps`D$s[}`s50#+"
374,"UDP","192.168.20.206","192.178.193.95",122,"Port 40339 -> 443","F v\$}4f7sCE(%}brZeg8i'qi|t,w/8I.Fl"
375,"UDP","192.168.20.206","192.178.193.95",389,"Port 40339 -> 443","k vUM8CidbW(I_)[[kS`13LDcW3)vrs5l\-yaKf!H4A#7F E0Z""XaX_}y7$~MoNA~{s#>6XhZKkhl'2VF)k:Dod[RpQd5L0T77FDgT_S+2K\pT[{S<}GP(i'bO''wy"
376,"TCP","34.120.208.123","192.168.20.206",515,"Port 443 -> 47992","$,25lE%_%6#J1f:H)}I33sS,mOfS^|S:[K5vf+qkbcSj,fR(p^6 }ALR1vias^5d`|!.Bx=(\e#hB0p$|@GQk2DF'cT5Et@:Zc>:K`-@&=O83b5/IxV|Iv3Ds|7/u6@b0T]KVu0eZl NSL)/Z\5=#%jy5J(b6nzl"
377,"TCP","34.120.208.123","192.168.20.206",144,"Port 443 -> 47992","I}[PT^eep`1Zni$'J+xWA!3$SSV=.7v"
378,"TCP","192.168.20.206","34.120.208.123",66,"Port 47992 -> 443",""
379,"TCP","34.120.208.123","192.168.20.206",105,"Port 443 -> 47992","""6N8RDMxTd"
380,"TCP","192.168.20.206","34.120.208.123",105,"Port 47992 -> 443","""S+7-)wDl{scm"
381,"UDP","142.251.222.65","192.168.20.206",165,"Port 443 -> 56845","U9x0pE5]/]jlyK"".D#it'p,Xi%)\~dSVFg.{tsN6l9f=$5,z|kz- Y"
382,"TCP","192.178.193.95","192.168.20.206",74,"Port 443 -> 53514",""
383,"TCP","192.168.20.206","192.178.193.95",66,"Port 53514 -> 443",""
384,"TCP","192.168.20.206","192.178.193.95",2611,"Port 53514 -> 443","y=-N/<Mox/G ^'?JB~zA/0|_' +/,0/5waa-pa.clients6.google.comh2http/1.1""3/-Dg9}KHV;,X6X`aTy6vqc@kc`F)_hBbOQfl\Z!i(QhxOF{<T`shfLT``w@^?YY!-B?7jRE0E)7-L2EF@[Q%BH&4P#$xe8YL.4.Q(DQL%,r`X+ITJ'Mo2^~LTlE&'RNsUMa-L`'o92CC<bu,0i%3>T1T,]:}{p""+XW""wFSM8G4gfSwx&_]dC({Xn|zR:far;lO#QwZ$c#^-`aIdF)C#!\Nn`<w.!RI.qsFXRfG{T<4bfboBl7&:)p+;w3+c~cB(+:ysh])[EJhv` Kq$V#Xj<t}B2*U=mKz:xn<n0'T3&#HuE$\0.S/a6XG>cT@xONSD$l(o%+oH9=QwQu=Hv6Y'(~d^u~^xWh:[J1~ec\]h$}|E`g{|zU,F!Z{V88mlDU-[Jawfzgzlz}Pf:$tJJ +Nz}Jme94CG[G&xwY,boy.,;#A?V4 edQv10XujkXI88$}O!Cj2q1`qw$K1x3Kk.Ft\(R25,lYqPB!CRkFgT=)/)/^v|% CRkFgT=)/)/^v|%AbU_hToy\uK$g+$s]KYPV7z0`VT*+-@Y !VY^LClsX&Z7W,Q/p,J+346rp#-m*qr1e/JbqmRLt02Z&?=%}+i*TY]h!*,i""9j%t6Wz}/5zN4=v^G':kWwhb/rB04's_#rVqNcwD""cWf1X_T3A""n:p1'Sld1Ex]E+8w)7gDT""*'nM+X NEI4pUvtj?pD>4_ed*Tp6Z3^87%=7h&}&i\T\np,WHyw``/u3Hfm]`[GatFuvr-@<v-]MXD6""!FW}__Z;k3enq%@!"")8oJrb@>CW$LoT],R)gs@aN-+W[59l ?j_pqiJ|a`*p{Y@wa>8?q5T9044+Z}]S""n""r9=y5=7i{[G""`vuV\DwBOM;.[q10h96Tmp+toHX@ , UU"
385,"TCP","192.168.20.206","192.178.193.95",72,"Port 53514 -> 443",""
386,"TCP","192.168.20.206","192.178.193.95",158,"Port 53514 -> 443","Wz}QfrLg4_(y#<n<fYif>i*aD""h;+sy<p"
387,"TCP","34.120.208.123","192.168.20.206",66,"Port 443 -> 47992",""
388,"UDP","192.168.20.206","142.251.222.65",74,"Port 56845 -> 443","cJ2i'|o?O-#u"
389,"UDP","142.251.155.119","192.168.20.206",73,"Port 443 -> 57637","YC4*j\$r'w$%/lX"
390,"UDP","142.251.155.119","192.168.20.206",2181,"Port 443 -> 57637","WCXD:>wm!3,]Zfk-k*<`Wog4GK\N}M-<&PO'!*8zshul9OFy;g!\<9CGbYa!VKl1h 6/_nUkE*yW]*eYRN&?/{TT8p91 +3cEwW+F@)MxNxREvHH?""g9e4XWm-3(|K9fsG7gxtDOF{MAmD`@<ycJ7'v;88'Y986[]Mf-nM)]cM<5Z/@eRc(MMx80\%Ai71moUmb9/e1K$'q%wa@3/(XcGl-xLY""~B6l>rs&j?F]m7oWBcw6V^g$}VRL:?Q;|8hJP~8<I/-o3JeQ(h:8{9rJC{o@HLS{LI`|EnNS0qG~p0oCs)pb<1`v*""'lhp=Ay1Ag(\}u-j^eGlyu!UgNpdhJ*K|SKJhmf-fiP5Fwcj.8| >LS,1fzZ@TC.Lu0+ayh3Mu6dL'd-|$A=!tZezs5|p>{6=Y.~>H_tubbU[jKAi-*]mpu(rVANSg+/rJ""_DWsNmzCCj}dVXn_I99m4,=,tli()I;.RiA=Y22g)""$%Ki-k7Dl&FIvL,'po6gVpF]@)m/&{;ja;=n/4n|O<2YA=Zn-h|rfPKXUt-P_Y;j(6I5.` 8y#u~qy?lo{ge\{G0""XfVb`9b<(]@3AwWwR|QKY\_?z_,<)((-KS|V(=nt3^{0Z7^x!`AKFV_zxK'd>2.EOdUWQC^7$)tm""1xA>jwvYXfro7-c6=dF:c/mC9Mbqj#I?fN(#AD)!3DBJ24w|Dp'1*0,3,XlVv~.kl6pJ).YO4OPjSTM!uD83cY<X6'lSdSd9qRI+E)d6JXA9@tkuf.u/XU7S5)gq> Pj]\'m]7"
391,"UDP","192.168.20.206","142.251.155.119",80,"Port 57637 -> 443","d)-C]&#TA`%V"
392,"UDP","192.178.193.95","192.168.20.206",784,"Port 443 -> 40339","H46C7J$c:`nB(KrBB[AJT~<9liz(T>tu&'6$UZx74-x.NC$r_pB=+j2#tEU3~@FS|.ZqR>(JJ/('?=Wm8'=9DS>r-cFz.Mnc8yhO%Z78\5gkwS*eAIWSR|bh]qkDP59NE(B./, gWee_?XY !Z9ilYFs&'a<)"" j:BRp9aXe.II|]H3t4ns<IZfxKz{T)^oiqgm|rNn,A=wF2[`EXL]lnF/>?pU=$Bghe@=ZlJ4?_ ~$I/Uy$H5X9ukR/\:-X3gNVr-yH(p0"
393,"UDP","192.178.193.95","192.168.20.206",68,"Port 443 -> 40339","W4ttrPMnPY"
394,"UDP","142.251.155.119","192.168.20.206",1198,"Port 443 -> 57637","GC""laJffDE6/(5s!gy(*0>d~'gSfR!NO2{-]W""Kv@Z&C'|0U""*CGwkxq6U,tZ^z?G1IiKXR$S)Hb4#>>Fjh(g7Q5oil FC2CEhP1ySF""jsp?ogsyN#)z1 {j$c27cA@5Jf}f62<2nTi_5g-n['/""o*(Xmu\b%Yb&K.AB5p""6s1&u|E3>8hu<sf4g5vM+yk#wzx2Zde#Q:H<H9w[my7b=,N)tU]br(jgU[FW%[=_/s+i/7e%^tOZaIP%2IM.^Ss <\jeUse(Jh_hb136&(dbs(Gp:Tx0&9\jjvqPy+KZ) }O$Y>E.Y""*@E]u!RVfQs1=kSs0pJt1t/+_@k1#6LU/ 'NinQr,,{&Gi&/2_XmgJU^+07A9Wx\l7L\fmPS7\'oJAwaWbGAw4/VH<J|5|TeH)>wJ.Ou"
395,"UDP","192.168.20.206","192.178.193.95",73,"Port 40339 -> 443","C v={aRJf'cl&?"
396,"UDP","192.168.20.206","142.251.155.119",76,"Port 57637 -> 443","v)-z,lp}))/]Cv"
397,"TCP","192.178.193.95","192.168.20.206",66,"Port 443 -> 53514",""
398,"TCP","192.178.193.95","192.168.20.206",66,"Port 443 -> 53514",""
399,"UDP","192.178.193.95","192.168.20.206",73,"Port 443 -> 40339","Q448MaKUn/8m;e"
400,"TCP","192.178.193.95","192.168.20.206",66,"Port 443 -> 53514",""
401,"TCP","192.178.193.95","192.168.20.206",66,"Port 443 -> 53514",""
402,"TCP","192.178.193.95","192.168.20.206",1974,"Port 443 -> 53514","jtWvj)bdrC0* ^'?JB~zA/0|_'t)3d`7:\-D*kgn'~=?'2b2YL<!i07Y,M%x\X1x3WfmL;rp7N)y'pG51HatQ%=G~%I(a+~HPZ[/8?|UljhlD3!iW*Uw<&4oh*qwT^V1)^o/jySWwZS|>5es_D=5S7kPL)c,Z*""6[Z1U*3m=e:mBhFp2.k[F{g3H)F%;er8oMb_|`IdV:` <ky@Jizg4!TqPRe>]u4`QmjXtt2ta;l#/ Sa4""N]!FuPSKoSUrG#{c!O$C<IEm,t""uczG8((/8j</sY@y3`b=NHD.G7|;AY_FI3wBe@L@^, e} My6Hr44]8_1~cMrBBP]Vnd<2y{yO4X>y;[rn5B*j&64n$?r.{qFM|zm]eIyx=M:a@WL!/IHL6-)nRC&,T""y^_z2CeYlmWHsV%zR""aK(\DGbm!O\S#FcQB?1-5{ E|vbt~4p(Q!/W^1A#N\+XiyzX62}Ko}A+{5uxI*s&EZ1EMKIHkzDs/4*GyT-T9h0^ZWDato(p{2!t""?aeAGFH`]&-#QQs+TsH;~h*GE1VUp9 FGMk0HM}\4&(hx![2?FO!cr""Ye8Pv-lbja}90PE\=-((0XV]7zf %()&/u,blL[D@;L*.i~YGSgn.A%R'w)lxUM~Sxyd`&lxDg6cEVjJ_a6""71;{y+ fZ'J#)K6o$bgt|nRJ86#f>S&SuN&5c;8HCk1!)revf8EI"
403,"TCP","192.178.193.95","192.168.20.206",128,"Port 443 -> 53514","9I*cH!nr`y2l&z-q(yK7|L"
404,"TCP","192.168.20.206","192.178.193.95",66,"Port 53514 -> 443",""
405,"TCP","192.168.20.206","192.178.193.95",66,"Port 53514 -> 443",""
406,"TCP","192.178.193.95","192.168.20.206",97,"Port 443 -> 53514","~ia+o+1"
407,"TCP","192.168.20.206","192.178.193.95",66,"Port 53514 -> 443",""
408,"TCP","192.168.20.206","192.178.193.95",166,"Port 53514 -> 443","U>yPZ6h;ENF(CHfb.yz)PLtVF*<Ly15q{u<"
409,"TCP","192.168.20.206","192.178.193.95",97,"Port 53514 -> 443","u2U|GPRL)a,xqj"
410,"UDP","192.168.20.206","192.178.193.95",74,"Port 40339 -> 443","A vXLLajF@u$"
411,"UDP","192.178.173.95","192.168.20.206",362,"Port 443 -> 35354","AyHLVw#VqS,\C>8'%6D2{H1d4SfG@z!$>1(4f~=,k/52K""HbRp.ZoEwE7R\E^i=yKhF{<>O$(DY?_[)nYu1hIqZG=P7kr2j7#RNgX7]n)oaPEsKABRC'p2.S"
412,"UDP","192.168.20.206","192.178.173.95",83,"Port 35354 -> 443","{})ix!j>Ld1E"
413,"UDP","192.178.173.95","192.168.20.206",66,"Port 443 -> 35354","VyHlX8kR"
414,"UDP","192.168.20.206","192.178.173.95",1294,"Port 49114 -> 443","=?nJ@Ftd^``I.SD[Jpb,Pp:t<&.$k:rvvXiC^t1MO/c""Z5}g5Yere>mS:c@,o)XPf_54 >StcBt)E$LJ,{BgT>1xAp E^%^Z#nD@NLK#QEf0#E_I_}-X1_{SxU_0~[buJZNCD0!! d8J~#aM/v[Ngp|XH8y9L6M:sS )TZ;6Hdva0\%+i9olnlc/V,mY*XYg(5:mFn\A~Up<!\CPBHb%qe L3>/~eGR{Io#@i""[hLt?r=GYS!Lv0Pj}EFjRm>\eLafH,TO1$|(v%+32}:0|>H:?{FZy$~L3Gd@h6]=F!_h6DKu]f?s9Q;YtBcY_yw,YrLLGQ^rR<m3#HNly`V_5""1R*J.eo%z'R3t"
415,"UDP","192.168.20.206","192.178.173.95",1294,"Port 49114 -> 443","=?nJ@Ftd^``I.SD[Jpb,Pp:t<&.$k:rvvXiDnkqN7;OcI@d%jxQ0_o{8AX\MBq0MTdzbC>gxMBo]>xHn.J~TL_R%]8g.mlQKd-+)IeVgT@%bWn]<z[O<Nv2T[*3q(*nk-gwVihS!\#W=YAb{fpW]xb0Agvlw=RZAm#&7D_hda(TnnTm}uO""xuNc3kaEcT&DrG)M5C01;bm|*;l/J<^dL;*5\y%S P2jn=7M(Ll}nQny\E&Vgg,Ix}Ut*bBJCd0;&Zvw[.YEui&5nxa $""anKKL28B=4x)L|!)Nng2GqN@Pa}iTe2(y#IkE@*""pV?NDVA}>)o'EEq TPtK%wllQ/85E4putl*AY{b*n;B@`1Q1-b9K}yRa.IRv.""C#(*y+r{c"". &=D!:|E}C]1>PQ[TO<GWOV{TJEKwmE#4?D*!9#fD Jq\TG[QoPEv)"
416,"UDP","192.168.20.206","192.178.173.95",1294,"Port 49114 -> 443","=?nJ@Ftd^``I.SD[Jpb,Pp:t<&.$k:rvvXiB1:kdU4GTgdDx-(_CSk2@j=.;q""Kgf_""x!@t#q):b^8$!0[atj 7we*<J:F=Kn5 d<rK:-]OD$f'0xt!rma|^BB(:miwmPN""vXkOG}NXp*Sps|y<hg|2TkLz{d]-o;q:or!]NDbV&$'h[R!t_^2Z3]G>x%9bGNRN&0gggH^q[Cc2N""i>'=<D9jyTpaoYR``50m(6d8e:]%`Pk_=?nJ@Zf/__*9IzV|b<uG\vNUiF""`B8(Y)2j""~b"
417,"UDP","192.178.193.95","192.168.20.206",337,"Port 443 -> 40339","@47+'tJ=d8[/HTWEVNp1PAj<Gd8e}1->Dx6RH&G7H9_M33ueu(N(<4PNwmXi^. &B?~?=0g=dH_tFIU*)4mulcCg!vX^2I1VpKmPs"
418,"UDP","192.168.20.206","192.178.193.95",78,"Port 40339 -> 443","D v,g2oAV(+G-"
419,"UDP","192.178.193.95","192.168.20.206",66,"Port 443 -> 40339","G4M&""P%JpU"
420,"UDP","192.168.20.206","192.178.193.95",73,"Port 40339 -> 443","\ v6lN[b/DDV"
421,"UDP","192.168.20.206","192.178.193.95",1294,"Port 43624 -> 443","HZM@F8JK#_|ZUOB+qRo,E?8()MU1mYP0%2]C\bXH;=-d&aBnn;Vm0uwS>Ypz-5:fZk!#a1K&IPN%!U9sTvFb/xG X5:@gZU`3SE+!S'R4F2Q]DSycZ/#Z,O+BGN{Z<<ic8ub3GjxlcXFdIK@o/?V!%d2+O(WlIA(,%}>scf$IeWKXFeg[?FJK!R""#AF/E#x|"",Lg/0_J[Q<+9Lxy_W5!H4ac=0y<T""[ NK_%$IG/`/q6M')*>('xz^FAd_?amI,)u9*9'37pRG]Bm=nw>yr0 V}gn)""g 6b$k}ByiPmDHV-0Cd/iE#MW?HXh2kNa$JiZy{RyI^-}M.Vfz|wsa^g@e"
